Date Open High Low Close Volume AdjClose TrainTest 
5/5/1992 416.91 418.53 415.77 416.84 20055 416.84 test
5/6/1992 416.84 418.48 416.4 416.79 19995 416.79 train
5/7/1992 416.79 416.84 415.38 415.85 16898 415.85 train
5/8/1992 415.87 416.85 414.41 416.05 16872 416.05 train
5/11/1992 416.05 418.75 416.05 418.49 15573 418.49 train
5/12/1992 418.49 418.68 414.69 416.29 19287 416.29 train
5/13/1992 416.29 417.04 415.86 416.45 17585 416.45 test
5/14/1992 416.45 416.52 411.82 413.14 18915 413.14 train
5/15/1992 413.14 413.14 409.85 410.09 19274 410.09 train
5/18/1992 410.13 413.34 410.13 412.81 15138 412.81 train
5/19/1992 412.82 416.51 412.26 416.37 18713 416.37 train
5/20/1992 416.37 416.83 415.37 415.39 19818 415.39 train
5/21/1992 415.4 415.41 411.57 412.6 18486 412.6 test
5/22/1992 412.61 414.82 412.6 414.02 14671 414.02 train
5/26/1992 414.02 414.02 410.23 411.41 19770 411.41 train
5/27/1992 411.41 412.68 411.06 412.17 18224 412.17 test
5/28/1992 412.17 416.77 411.81 416.74 19530 416.74 test
5/29/1992 416.74 418.36 415.35 415.35 20401 415.35 train
6/1/1992 415.35 417.3 412.44 417.3 18080 417.3 train
6/2/1992 417.3 417.3 413.5 413.5 20256 413.5 test
6/3/1992 413.5 416.54 413.04 414.59 21577 414.59 train
6/4/1992 414.6 414.98 412.97 413.26 20445 413.26 train
6/5/1992 413.26 413.85 410.97 413.48 19905 413.48 train
6/8/1992 413.48 413.95 412.03 413.36 16124 413.36 train
6/9/1992 413.4 413.56 409.3 410.06 19117 410.06 test
6/10/1992 410.06 410.1 406.81 407.25 21075 407.25 train
6/11/1992 407.25 409.05 406.11 409.05 20478 409.05 train
6/12/1992 409.08 411.86 409.08 409.76 18186 409.76 train
6/15/1992 409.76 411.68 408.13 410.29 16408 410.29 test
6/16/1992 410.29 411.4 408.32 408.32 19440 408.32 train
6/17/1992 408.33 408.33 401.98 402.26 22776 402.26 test
6/18/1992 402.26 402.68 400.51 400.96 22560 400.96 train
6/19/1992 400.96 404.23 400.96 403.67 23346 403.67 train
6/22/1992 403.64 403.64 399.92 403.4 16937 403.4 train
6/23/1992 403.4 405.41 403.4 404.04 18919 404.04 train
6/24/1992 404.05 404.76 403.26 403.84 19387 403.84 train
6/25/1992 403.83 405.53 402.01 403.12 18296 403.12 test
6/26/1992 403.12 403.51 401.94 403.45 15443 403.45 train
6/29/1992 403.47 408.96 403.47 408.94 17675 408.94 test
6/30/1992 408.94 409.63 407.85 408.14 19553 408.14 train
7/1/1992 408.2 412.88 408.2 412.88 21425 412.88 train
7/2/1992 412.88 415.71 410.07 411.77 22020 411.77 train
7/6/1992 411.77 413.84 410.46 413.84 18692 413.84 test
7/7/1992 413.83 415.33 408.58 409.16 22605 409.16 test
7/8/1992 409.15 410.28 407.2 410.28 20103 410.28 train
7/9/1992 410.28 414.69 410.26 414.23 20798 414.23 test
7/10/1992 414.23 415.88 413.34 414.62 16477 414.62 train
7/13/1992 414.62 415.86 413.93 414.87 14887 414.87 train
7/14/1992 414.86 417.69 414.33 417.68 19557 417.68 test
7/15/1992 417.68 417.81 416.29 417.1 20656 417.1 train
7/16/1992 417.04 417.93 414.79 417.54 20690 417.54 train
7/17/1992 417.54 417.54 412.96 415.62 19212 415.62 test
7/20/1992 415.62 415.62 410.72 413.75 16576 413.75 train
7/21/1992 413.75 414.92 413.1 413.76 17376 413.76 train
7/22/1992 413.74 413.74 409.95 410.93 19016 410.93 train
7/23/1992 410.93 412.08 409.81 412.08 17549 412.08 test
7/24/1992 412.07 412.07 409.93 411.6 16389 411.6 train
7/27/1992 411.6 412.67 411.27 411.54 16470 411.54 train
7/28/1992 411.55 417.55 411.55 417.52 21806 417.52 train
7/29/1992 417.52 423.02 417.52 422.23 27585 422.23 train
7/30/1992 422.2 423.94 421.57 423.92 19341 423.92 test
7/31/1992 423.92 424.8 422.46 424.21 17292 424.21 test
8/3/1992 424.19 425.09 422.84 425.09 16446 425.09 train
8/4/1992 425.09 425.14 423.1 424.36 16676 424.36 train
8/5/1992 424.35 424.35 421.92 422.19 17245 422.19 test
8/6/1992 422.19 422.36 420.26 420.59 18144 420.59 train
8/7/1992 420.59 423.45 418.51 418.88 19064 418.88 train
8/10/1992 418.87 419.42 417.04 419.42 14248 419.42 train
8/11/1992 419.45 419.72 416.53 418.9 17394 418.9 train
8/12/1992 418.89 419.75 416.43 417.78 17656 417.78 train
8/13/1992 417.78 419.88 416.4 417.73 18575 417.73 train
8/14/1992 417.74 420.4 417.74 419.91 16682 419.91 train
8/17/1992 419.89 421.89 419.44 420.74 15283 420.74 train
8/18/1992 420.74 421.4 419.78 421.34 17175 421.34 test
8/19/1992 421.34 421.62 418.19 418.19 18707 418.19 train
8/20/1992 418.19 418.85 416.93 418.26 18342 418.26 train
8/21/1992 418.27 420.35 413.58 414.85 20480 414.85 train
8/24/1992 414.8 414.8 410.07 410.72 16569 410.72 train
8/25/1992 410.73 411.64 408.3 411.61 20276 411.61 test
8/26/1992 411.65 413.61 410.53 413.51 17186 413.51 train
8/27/1992 413.51 415.83 413.51 413.53 17860 413.53 train
8/28/1992 413.54 414.95 413.38 414.84 15226 414.84 train
8/31/1992 414.87 415.29 413.76 414.03 16148 414.03 train
9/1/1992 414.03 416.07 413.35 416.07 17268 416.07 train
9/2/1992 416.07 418.28 415.31 417.98 18748 417.98 train
9/3/1992 417.98 420.31 417.49 417.98 21250 417.98 test
9/4/1992 417.98 418.62 416.76 417.08 12438 417.08 test
9/8/1992 417.08 417.18 414.3 414.44 16144 414.44 train
9/9/1992 414.44 416.44 414.44 416.36 17880 416.36 train
9/10/1992 416.34 420.52 416.34 419.95 22199 419.95 test
9/11/1992 419.95 420.58 419.13 419.58 18056 419.58 train
9/14/1992 419.65 425.27 419.65 425.27 25094 425.27 train
9/15/1992 425.22 425.22 419.54 419.77 21186 419.77 train
9/16/1992 419.71 422.44 417.77 419.92 23145 419.92 train
9/17/1992 419.92 421.43 419.62 419.93 18827 419.93 test
9/18/1992 419.92 422.93 419.92 422.93 23744 422.93 train
9/21/1992 422.9 422.9 421.18 422.14 15394 422.14 train
9/22/1992 422.14 422.14 417.13 417.14 18881 417.14 train
9/23/1992 417.14 417.88 416.0 417.44 20570 417.44 test
9/24/1992 417.46 419.01 417.46 418.47 18796 418.47 train
9/25/1992 418.47 418.63 412.71 414.35 21367 414.35 test
9/28/1992 414.35 416.62 413.0 416.62 15876 416.62 train
9/29/1992 416.62 417.38 415.34 416.8 17075 416.8 train
9/30/1992 416.79 418.58 416.67 417.8 18447 417.8 train
10/1/1992 417.8 418.67 415.46 416.29 20478 416.29 train
10/2/1992 416.29 416.35 410.45 410.47 18803 410.47 train
10/5/1992 410.47 410.47 396.8 407.57 28655 407.57 train
10/6/1992 407.57 408.56 404.84 407.18 20350 407.18 train
10/7/1992 407.17 408.6 403.91 404.25 18438 404.25 train
10/8/1992 404.29 408.04 404.29 407.75 20500 407.75 test
10/9/1992 407.75 407.75 402.42 402.66 17894 402.66 train
10/12/1992 402.66 407.44 402.66 407.44 12667 407.44 test
10/13/1992 407.44 410.64 406.83 409.3 18665 409.3 train
10/14/1992 409.3 411.52 407.86 409.37 17590 409.37 train
10/15/1992 409.34 411.03 407.92 409.6 21359 409.6 train
10/16/1992 409.6 411.73 407.43 411.73 23592 411.73 train
10/19/1992 411.73 414.98 410.66 414.98 22215 414.98 test
10/20/1992 414.98 417.98 414.49 415.48 25821 415.48 train
10/21/1992 415.53 416.15 414.54 415.67 21910 415.67 test
10/22/1992 415.67 416.81 413.1 414.9 21640 414.9 test
10/23/1992 414.9 416.23 413.68 414.1 19906 414.1 test
10/26/1992 414.09 418.17 413.71 418.16 18806 418.16 test
10/27/1992 418.18 419.2 416.97 418.49 20173 418.49 test
10/28/1992 418.49 420.13 417.56 420.13 20391 420.13 train
10/29/1992 420.15 421.16 419.83 420.86 20655 420.86 train
10/30/1992 420.86 421.13 418.54 418.68 20193 418.68 test
11/2/1992 418.66 422.75 418.12 422.75 20328 422.75 train
11/3/1992 422.75 422.81 418.59 419.92 20814 419.92 train
11/4/1992 419.91 421.07 416.61 417.11 19440 417.11 train
11/5/1992 417.08 418.4 415.58 418.34 21973 418.34 test
11/6/1992 418.35 418.35 417.01 417.58 20531 417.58 test
11/9/1992 417.58 420.13 416.79 418.59 19756 418.59 train
11/10/1992 418.59 419.71 417.98 418.62 22318 418.62 train
11/11/1992 418.62 422.33 418.4 422.2 24375 422.2 train
11/12/1992 422.2 423.1 421.7 422.87 22601 422.87 train
11/13/1992 422.89 422.91 421.04 422.43 19295 422.43 train
11/16/1992 422.44 422.44 420.35 420.68 17360 420.68 train
11/17/1992 420.63 420.97 418.31 419.27 18766 419.27 train
11/18/1992 419.27 423.49 419.24 422.85 21908 422.85 test
11/19/1992 422.86 423.61 422.5 423.61 21872 423.61 train
11/20/1992 423.61 426.98 423.61 426.65 25746 426.65 test
11/23/1992 426.65 426.65 424.95 425.12 19253 425.12 train
11/24/1992 425.14 429.31 424.83 427.59 24154 427.59 test
11/25/1992 427.59 429.41 427.58 429.19 20770 429.19 test
11/27/1992 429.19 431.93 429.17 430.16 10602 430.16 train
11/30/1992 430.19 431.53 429.36 431.35 23015 431.35 train
12/1/1992 431.35 431.47 429.2 430.78 25905 430.78 train
12/2/1992 430.78 430.87 428.61 429.89 24701 429.89 test
12/3/1992 429.98 430.99 428.8 429.91 23805 429.91 train
12/4/1992 429.93 432.89 429.74 432.06 23496 432.06 train
12/7/1992 432.06 435.31 432.06 435.31 21770 435.31 test
12/8/1992 435.31 436.99 434.68 436.99 23433 436.99 train
12/9/1992 436.99 436.99 433.98 435.65 23006 435.65 train
12/10/1992 435.66 435.66 432.65 434.64 24064 434.64 test
12/11/1992 434.64 434.64 433.34 433.73 16451 433.73 train
12/14/1992 433.73 435.26 432.83 432.84 18704 432.84 test
12/15/1992 432.82 433.66 431.92 432.57 22777 432.57 train
12/16/1992 432.58 434.22 430.88 431.52 24213 431.52 train
12/17/1992 431.52 435.44 431.46 435.43 25164 435.43 train
12/18/1992 435.46 441.29 435.46 441.28 38930 441.28 test
12/21/1992 441.26 441.26 439.65 440.7 22468 440.7 train
12/22/1992 440.7 441.64 438.25 440.31 25043 440.31 train
12/23/1992 440.29 441.11 439.03 439.03 23414 439.03 train
12/24/1992 439.03 439.81 439.03 439.77 9524 439.77 train
12/28/1992 439.77 439.77 437.26 439.15 14397 439.15 test
12/29/1992 439.15 442.65 437.6 437.98 21366 437.98 train
12/30/1992 437.98 439.37 437.12 438.82 18393 438.82 train
12/31/1992 438.82 439.59 435.71 435.71 16591 435.71 test
1/4/1993 435.7 437.32 434.48 435.38 20121 435.38 test
1/5/1993 435.38 435.4 433.55 434.34 24035 434.34 train
1/6/1993 434.34 435.17 432.52 434.52 29524 434.52 train
1/7/1993 434.52 435.46 429.76 430.73 30485 430.73 test
1/8/1993 430.73 430.73 426.88 429.05 26347 429.05 train
1/11/1993 429.04 431.04 429.01 430.95 21715 430.95 train
1/12/1993 430.95 431.39 428.19 431.04 23941 431.04 train
1/13/1993 431.03 433.44 429.99 433.03 24536 433.03 train
1/14/1993 433.08 435.96 433.08 435.94 28104 435.94 train
1/15/1993 435.87 439.49 435.84 437.15 30972 437.15 train
1/18/1993 437.13 437.13 435.92 436.84 19603 436.84 train
1/19/1993 436.84 437.7 434.59 435.13 28324 435.13 train
1/20/1993 435.14 436.23 433.37 433.37 26879 433.37 train
1/21/1993 433.37 435.75 432.48 435.49 25762 435.49 train
1/22/1993 435.49 437.81 435.49 436.11 29332 436.11 test
1/25/1993 436.11 440.53 436.11 440.01 28874 440.01 train
1/26/1993 440.05 442.66 439.54 439.95 31411 439.95 train
1/27/1993 439.95 440.04 436.82 438.11 27702 438.11 train
1/28/1993 438.13 439.14 437.3 438.66 25698 438.66 train
1/29/1993 438.67 438.93 436.91 438.78 24720 438.78 train
2/1/1993 438.78 442.52 438.78 442.52 23857 442.52 test
2/2/1993 442.52 442.87 440.76 442.55 27156 442.55 train
2/3/1993 442.56 447.35 442.56 447.2 34541 447.2 train
2/4/1993 447.2 449.86 447.2 449.56 35114 449.56 train
2/5/1993 449.56 449.56 446.95 448.93 32471 448.93 test
2/8/1993 448.94 450.04 447.7 447.85 24340 447.85 train
2/9/1993 448.04 448.04 444.52 445.33 24041 445.33 train
2/10/1993 445.33 446.37 444.24 446.23 25191 446.23 train
2/11/1993 446.21 449.36 446.21 447.66 25719 447.66 train
2/12/1993 447.66 447.7 444.58 444.58 21681 444.58 train
2/16/1993 444.53 444.53 433.47 433.91 33285 433.91 train
2/17/1993 433.93 433.97 430.92 433.3 30221 433.3 train
2/18/1993 433.3 437.79 428.25 431.9 31118 431.9 train
2/19/1993 431.93 434.26 431.68 434.22 31070 434.22 test
2/22/1993 434.21 436.49 433.53 435.24 31157 435.24 train
2/23/1993 435.34 436.84 432.41 434.8 32906 434.8 train
2/24/1993 434.76 440.87 434.68 440.87 31675 440.87 test
2/25/1993 440.7 442.34 439.67 442.34 25286 442.34 train
2/26/1993 442.34 443.77 440.98 443.38 23416 443.38 train
3/1/1993 443.38 444.18 441.34 442.01 23246 442.01 train
3/2/1993 442.0 447.91 441.07 447.9 26975 447.9 train
3/3/1993 447.9 450.0 447.73 449.26 27738 449.26 test
3/4/1993 449.26 449.52 446.72 447.34 23422 447.34 train
3/5/1993 447.34 449.59 445.56 446.11 25348 446.11 test
3/8/1993 446.12 454.71 446.12 454.71 27529 454.71 train
3/9/1993 454.67 455.52 453.68 454.4 29067 454.4 train
3/10/1993 454.4 456.34 452.7 456.33 25561 456.33 train
3/11/1993 456.35 456.76 453.48 453.72 25706 453.72 train
3/12/1993 453.7 453.7 447.04 449.83 25542 449.83 train
3/15/1993 449.83 451.43 449.4 451.43 19593 451.43 train
3/16/1993 451.43 452.36 451.01 451.37 21882 451.37 test
3/17/1993 451.36 451.36 447.99 448.31 24127 448.31 train
3/18/1993 448.36 452.39 448.36 451.89 24118 451.89 train
3/19/1993 451.9 453.32 449.91 450.18 33966 450.18 test
3/22/1993 450.17 450.17 446.08 448.88 23319 448.88 train
3/23/1993 448.88 449.8 448.3 448.76 23273 448.76 train
3/24/1993 448.71 450.9 446.1 448.07 27430 448.07 train
3/25/1993 448.09 451.75 447.93 450.88 25153 450.88 train
3/26/1993 450.91 452.09 447.69 447.78 22665 447.78 test
3/29/1993 447.76 452.81 447.75 450.77 19997 450.77 test
3/30/1993 450.79 452.06 449.63 451.97 23119 451.97 train
3/31/1993 451.97 454.88 451.67 451.67 27919 451.67 train
4/1/1993 451.67 452.63 449.6 450.3 23453 450.3 train
4/2/1993 450.28 450.28 440.71 441.39 32333 441.39 train
4/5/1993 441.42 442.43 440.53 442.29 29608 442.29 train
4/6/1993 442.29 443.38 439.48 441.16 29368 441.16 train
4/7/1993 441.16 442.73 440.5 442.73 30000 442.73 test
4/8/1993 442.71 443.77 440.02 441.84 28437 441.84 train
4/12/1993 441.84 448.37 441.84 448.37 25969 448.37 train
4/13/1993 448.41 450.4 447.66 449.22 28669 449.22 train
4/14/1993 449.22 450.0 448.02 448.66 25734 448.66 train
4/15/1993 448.6 449.11 446.39 448.4 25950 448.4 train
4/16/1993 448.41 449.39 447.67 448.94 30516 448.94 train
4/19/1993 448.94 449.14 445.85 447.46 24471 447.46 train
4/20/1993 447.46 447.46 441.81 445.1 31799 445.1 test
4/21/1993 445.09 445.77 443.08 443.63 28730 443.63 train
4/22/1993 443.55 445.73 439.46 439.46 31039 439.46 train
4/23/1993 439.49 439.49 436.82 437.03 25981 437.03 train
4/26/1993 437.03 438.35 432.3 433.54 28326 433.54 test
4/27/1993 433.52 438.02 433.14 438.01 28414 438.01 test
4/28/1993 438.01 438.8 436.68 438.02 26798 438.02 test
4/29/1993 438.02 438.96 435.59 438.89 24976 438.89 train
4/30/1993 438.89 442.29 438.89 440.19 24746 440.19 train
5/3/1993 440.19 442.59 438.25 442.46 22497 442.46 train
5/4/1993 442.58 445.19 442.45 444.05 26831 444.05 train
5/5/1993 443.98 446.09 443.76 444.52 27424 444.52 train
5/6/1993 444.6 444.81 442.9 443.26 25546 443.26 train
5/7/1993 443.28 443.7 441.69 442.31 22357 442.31 train
5/10/1993 442.34 445.42 442.05 442.8 23558 442.8 train
5/11/1993 442.8 444.57 441.52 444.36 21848 444.36 test
5/12/1993 444.32 445.16 442.87 444.8 25568 444.8 train
5/13/1993 444.75 444.75 439.23 439.23 29392 439.23 train
5/14/1993 439.22 439.82 438.1 439.56 25291 439.56 train
5/17/1993 439.56 440.38 437.83 440.37 22758 440.37 train
5/18/1993 440.39 441.26 437.95 440.32 26430 440.32 train
5/19/1993 440.32 447.86 436.86 447.57 34242 447.57 train
5/20/1993 447.57 450.59 447.36 450.59 28916 450.59 train
5/21/1993 450.59 450.59 444.89 445.84 27912 445.84 train
5/24/1993 445.84 448.44 445.26 448.0 19799 448.0 train
5/25/1993 448.0 449.04 447.7 448.85 22209 448.85 test
5/26/1993 448.85 453.51 448.82 453.44 27423 453.44 train
5/27/1993 453.44 454.55 451.14 452.41 30081 452.41 train
5/28/1993 452.41 452.41 447.67 450.19 20782 450.19 test
6/1/1993 450.23 455.63 450.23 453.83 22969 453.83 test
6/2/1993 453.83 454.53 452.68 453.85 29556 453.85 train
6/3/1993 453.84 453.85 451.12 452.49 28557 452.49 train
6/4/1993 452.43 452.43 448.92 450.06 22644 450.06 train
6/7/1993 450.07 450.75 447.32 447.69 23692 447.69 train
6/8/1993 447.65 447.65 444.31 444.71 24064 444.71 train
6/9/1993 444.71 447.39 444.66 445.78 24903 445.78 test
6/10/1993 445.78 446.22 444.09 445.38 23260 445.38 train
6/11/1993 445.38 448.19 445.38 447.26 25675 447.26 train
6/14/1993 447.26 448.64 447.23 447.71 21044 447.71 train
6/15/1993 447.73 448.28 446.18 446.27 23411 446.27 train
6/16/1993 446.27 447.43 443.61 447.43 26750 447.43 train
6/17/1993 447.43 448.98 446.91 448.54 23981 448.54 train
6/18/1993 448.54 448.59 443.68 443.68 30050 443.68 train
6/21/1993 443.68 446.22 443.68 446.22 22365 446.22 train
6/22/1993 446.25 446.29 444.94 445.93 25953 445.93 train
6/23/1993 445.96 445.96 443.19 443.19 27826 443.19 train
6/24/1993 443.04 447.21 442.5 446.62 26745 446.62 train
6/25/1993 446.62 448.64 446.62 447.6 21043 447.6 train
6/28/1993 447.6 451.9 447.6 451.85 24209 451.85 train
6/29/1993 451.89 451.9 449.67 450.69 27631 450.69 train
6/30/1993 450.69 451.47 450.15 450.53 28112 450.53 train
7/1/1993 450.54 451.15 448.71 449.02 29204 449.02 test
7/2/1993 449.02 449.02 445.2 445.84 22075 445.84 train
7/6/1993 445.86 446.87 441.42 441.43 23481 441.43 train
7/7/1993 441.4 443.63 441.4 442.83 25317 442.83 train
7/8/1993 442.84 448.64 442.84 448.64 28291 448.64 train
7/9/1993 448.64 448.94 446.74 448.11 23521 448.11 train
7/12/1993 448.13 449.11 447.71 448.98 20231 448.98 train
7/13/1993 449.0 450.7 448.07 448.09 23672 448.09 train
7/14/1993 448.08 451.12 448.08 450.08 29743 450.08 train
7/15/1993 450.09 450.12 447.26 449.22 27781 449.22 train
7/16/1993 449.07 449.08 445.66 445.75 26310 445.75 test
7/19/1993 445.75 446.78 444.83 446.03 21637 446.03 train
7/20/1993 446.03 447.63 443.71 447.31 27742 447.31 train
7/21/1993 447.28 447.5 445.84 447.18 27859 447.18 train
7/22/1993 447.18 447.23 443.72 444.51 24963 444.51 test
7/23/1993 444.54 447.1 444.54 447.1 22217 447.1 train
7/26/1993 447.06 449.5 447.04 449.09 22258 449.09 train
7/27/1993 449.0 449.44 446.76 448.24 25675 448.24 train
7/28/1993 448.25 448.61 446.59 447.19 27310 447.19 train
7/29/1993 447.19 450.77 447.19 450.24 26124 450.24 train
7/30/1993 450.19 450.22 446.98 448.13 25442 448.13 train
8/2/1993 448.13 450.15 448.03 450.15 23038 450.15 train
8/3/1993 450.15 450.43 447.59 449.27 25311 449.27 train
8/4/1993 449.27 449.72 447.93 448.54 23004 448.54 test
8/5/1993 448.55 449.61 446.94 448.13 26190 448.13 train
8/6/1993 448.13 449.26 447.87 448.68 22117 448.68 train
8/9/1993 448.68 451.51 448.31 450.72 23275 450.72 train
8/10/1993 450.71 450.71 449.1 449.45 25552 449.45 train
8/11/1993 449.6 451.0 449.6 450.46 26833 450.46 test
8/12/1993 450.47 451.63 447.53 448.96 27853 448.96 train
8/13/1993 448.97 450.25 448.97 450.14 21437 450.14 train
8/16/1993 450.25 453.41 450.25 452.38 23364 452.38 train
8/17/1993 452.38 453.7 451.96 453.13 26132 453.13 train
8/18/1993 453.21 456.99 453.21 456.04 31294 456.04 train
8/19/1993 456.01 456.76 455.2 456.43 29333 456.43 train
8/20/1993 456.51 456.68 454.6 456.16 27680 456.16 test
8/23/1993 456.12 456.12 454.29 455.23 21250 455.23 train
8/24/1993 455.23 459.77 455.04 459.77 27070 459.77 train
8/25/1993 459.75 462.04 459.3 460.13 30165 460.13 train
8/26/1993 460.04 462.87 458.82 461.04 25407 461.04 test
8/27/1993 461.05 461.05 459.19 460.54 19614 460.54 train
8/30/1993 460.54 462.58 460.28 461.9 19418 461.9 train
8/31/1993 461.9 463.56 461.29 463.56 25283 463.56 train
9/1/1993 463.55 463.8 461.77 463.15 24504 463.15 test
9/2/1993 463.13 463.54 461.07 461.3 25987 461.3 train
9/3/1993 461.3 462.05 459.91 461.34 19716 461.34 train
9/7/1993 461.34 462.07 457.95 458.52 22950 458.52 test
9/8/1993 458.52 458.53 453.75 456.65 28310 456.65 test
9/9/1993 456.65 458.11 455.17 457.5 25807 457.5 test
9/10/1993 457.49 461.86 457.49 461.72 26995 461.72 train
9/13/1993 461.7 463.38 461.41 462.06 24497 462.06 train
9/14/1993 461.93 461.93 458.15 459.9 25865 459.9 train
9/15/1993 459.9 461.96 456.31 461.6 29441 461.6 train
9/16/1993 461.54 461.54 459.0 459.43 22970 459.43 train
9/17/1993 459.43 459.43 457.09 458.83 38137 458.83 train
9/20/1993 458.84 459.91 455.0 455.05 23113 455.05 train
9/21/1993 455.05 455.8 449.64 452.95 30031 452.95 train
9/22/1993 452.94 456.92 452.94 456.2 29896 456.2 train
9/23/1993 456.25 458.69 456.25 457.74 27535 457.74 train
9/24/1993 457.74 458.56 456.92 457.63 24827 457.63 train
9/27/1993 457.63 461.81 457.63 461.8 24492 461.8 train
9/28/1993 461.84 462.08 460.91 461.53 24332 461.53 train
9/29/1993 461.6 462.17 459.51 460.11 27769 460.11 train
9/30/1993 460.11 460.56 458.28 458.93 28098 458.93 train
10/1/1993 458.93 461.48 458.35 461.28 25688 461.28 test
10/4/1993 461.28 461.8 460.02 461.34 22938 461.34 train
10/5/1993 461.34 463.15 459.45 461.2 29457 461.2 train
10/6/1993 461.24 462.6 460.26 460.74 27707 460.74 train
10/7/1993 460.71 461.13 459.08 459.18 25521 459.18 train
10/8/1993 459.18 460.99 456.4 460.31 24360 460.31 train
10/11/1993 460.31 461.87 460.31 460.88 18306 460.88 test
10/12/1993 461.04 462.47 460.73 461.12 26397 461.12 train
10/13/1993 461.12 461.98 460.76 461.49 29093 461.49 train
10/14/1993 461.55 466.83 461.55 466.83 35253 466.83 train
10/15/1993 466.83 471.1 466.83 469.5 36611 469.5 train
10/18/1993 469.5 470.04 468.02 468.45 32958 468.45 train
10/19/1993 468.41 468.64 464.8 466.21 30440 466.21 train
10/20/1993 466.21 466.87 464.54 466.07 30567 466.07 train
10/21/1993 466.06 466.64 464.38 465.36 28960 465.36 test
10/22/1993 465.36 467.82 463.27 463.27 30144 463.27 train
10/25/1993 463.27 464.49 462.05 464.2 26031 464.2 train
10/26/1993 464.2 464.32 462.65 464.3 28453 464.3 train
10/27/1993 464.3 464.61 463.36 464.61 27983 464.61 test
10/28/1993 464.52 468.76 464.52 467.73 30122 467.73 test
10/29/1993 467.72 468.2 467.37 467.83 27057 467.83 train
11/1/1993 467.83 469.11 467.33 469.1 25603 469.1 train
11/2/1993 469.1 469.1 466.2 468.44 30478 468.44 train
11/3/1993 468.44 468.61 460.95 463.02 34211 463.02 train
11/4/1993 463.02 463.16 457.26 457.49 32343 457.49 train
11/5/1993 457.49 459.63 454.36 459.57 33689 459.57 train
11/8/1993 459.57 461.54 458.78 460.21 23434 460.21 train
11/9/1993 460.21 463.42 460.21 460.33 27636 460.33 train
11/10/1993 460.4 463.72 459.57 463.72 28345 463.72 test
11/11/1993 463.72 464.96 462.49 462.64 28382 462.64 train
11/12/1993 462.64 465.84 462.64 465.39 32624 465.39 train
11/15/1993 465.39 466.13 463.01 463.75 25103 463.75 train
11/16/1993 463.75 466.74 462.97 466.74 30398 466.74 test
11/17/1993 466.74 467.24 462.73 464.81 31694 464.81 train
11/18/1993 464.83 464.88 461.73 463.62 31349 463.62 train
11/19/1993 463.59 463.6 460.03 462.6 30297 462.6 train
11/22/1993 462.6 462.6 457.08 459.13 28013 459.13 train
11/23/1993 459.13 461.77 458.47 461.03 26040 461.03 train
11/24/1993 461.03 462.9 461.03 462.36 23063 462.36 train
11/26/1993 462.36 463.63 462.36 463.06 9022 463.06 train
11/29/1993 463.06 464.83 461.83 461.9 27271 461.9 train
11/30/1993 461.9 463.62 460.45 461.79 28666 461.79 test
12/1/1993 461.93 464.47 461.63 461.89 29387 461.89 test
12/2/1993 461.89 463.22 461.45 463.11 25637 463.11 train
12/3/1993 463.13 464.89 462.67 464.89 26836 464.89 train
12/6/1993 464.89 466.89 464.4 466.43 29237 466.43 train
12/7/1993 466.43 466.77 465.44 466.76 28569 466.76 train
12/8/1993 465.88 466.73 465.42 466.29 31446 466.29 train
12/9/1993 466.29 466.54 463.87 464.18 28757 464.18 train
12/10/1993 464.18 464.87 462.66 463.93 24562 463.93 train
12/13/1993 463.93 465.71 462.71 465.7 25658 465.7 train
12/14/1993 465.73 466.12 462.46 463.06 27505 463.06 test
12/15/1993 463.06 463.69 461.84 461.84 33177 461.84 train
12/16/1993 461.86 463.98 461.86 463.34 28462 463.34 train
12/17/1993 463.34 466.38 463.34 466.38 36375 466.38 test
12/20/1993 466.38 466.9 465.53 465.85 25590 465.85 train
12/21/1993 465.84 465.92 464.03 465.3 27337 465.3 test
12/22/1993 465.08 467.38 465.08 467.32 27244 467.32 train
12/23/1993 467.3 468.97 467.3 467.38 22724 467.38 train
12/27/1993 467.4 470.55 467.35 470.54 17120 470.54 train
12/28/1993 470.61 471.05 469.43 470.94 20096 470.94 test
12/29/1993 470.88 471.29 469.87 470.58 26957 470.58 train
12/30/1993 470.58 470.58 468.09 468.64 19586 468.64 train
12/31/1993 468.66 470.75 466.45 466.45 16859 466.45 train
1/3/1994 466.51 466.94 464.36 465.44 27014 465.44 train
1/4/1994 465.44 466.89 464.44 466.89 32660 466.89 train
1/5/1994 466.89 467.82 465.92 467.55 40003 467.55 test
1/6/1994 467.55 469.0 467.02 467.12 36596 467.12 test
1/7/1994 467.09 470.26 467.03 469.9 32492 469.9 train
1/10/1994 469.9 475.27 469.55 475.27 31949 475.27 train
1/11/1994 475.27 475.28 473.27 474.13 30549 474.13 train
1/12/1994 474.13 475.06 472.14 474.17 31069 474.17 train
1/13/1994 474.17 474.17 471.8 472.47 27797 472.47 train
1/14/1994 472.5 475.32 472.5 474.91 30492 474.91 train
1/17/1994 474.91 474.91 472.84 473.3 23398 473.3 train
1/18/1994 473.3 475.19 473.29 474.25 30884 474.25 train
1/19/1994 474.25 474.7 472.21 474.3 31137 474.3 train
1/20/1994 474.3 475.0 473.42 474.98 31045 474.98 train
1/21/1994 474.98 475.56 473.72 474.72 34635 474.72 train
